SAMPLE_ID,cyt,zsc
TCGA-25-1329-01,IFIT1,-0.1668
TCGA-31-1944-01,IFIT1,-1.7783
TCGA-24-1463-01,IFIT1,-0.484
TCGA-24-2019-01,IFIT1,-1.1073
TCGA-23-1026-01,IFIT1,0.5555
TCGA-61-2003-01,IFIT1,-0.3481
TCGA-25-1326-01,IFIT1,-0.7197
TCGA-31-1950-01,IFIT1,1.6185
TCGA-09-1669-01,IFIT1,-0.3223
TCGA-29-1761-01,IFIT1,-0.7369
TCGA-24-2289-01,IFIT1,0.5258
TCGA-61-1738-01,IFIT1,2.1847
TCGA-36-1574-01,IFIT1,0.3453
TCGA-13-0897-01,IFIT1,0.7067
TCGA-09-2044-01,IFIT1,1.0824
TCGA-24-1562-01,IFIT1,-0.8371
TCGA-13-1505-01,IFIT1,0.0644
TCGA-24-1467-01,IFIT1,-0.3243
TCGA-29-1776-01,IFIT1,0.5425
TCGA-09-1662-01,IFIT1,-1.492
TCGA-61-1917-01,IFIT1,0.6462
TCGA-24-1849-01,IFIT1,0.2429
TCGA-13-0801-01,IFIT1,0.9654
TCGA-25-1314-01,IFIT1,2.3065
TCGA-25-2398-01,IFIT1,-0.7669
TCGA-36-1569-01,IFIT1,-0.2067
TCGA-23-2078-01,IFIT1,-0.5381
TCGA-24-1564-01,IFIT1,0.3175
TCGA-29-1688-01,IFIT1,1.2737
TCGA-25-2392-01,IFIT1,1.4716
TCGA-24-2298-01,IFIT1,0.686
TCGA-61-1737-01,IFIT1,-0.2892
TCGA-24-1423-01,IFIT1,0.9858
TCGA-24-1603-01,IFIT1,0.8124
TCGA-13-0893-01,IFIT1,0.4355
TCGA-13-1410-01,IFIT1,1.5844
TCGA-WR-A838-01,IFIT1,0.2799
TCGA-23-1122-01,IFIT1,0.5072
TCGA-24-1434-01,IFIT1,-0.6882
TCGA-24-1550-01,IFIT1,-0.1672
TCGA-61-1918-01,IFIT1,-0.6692
TCGA-61-1919-01,IFIT1,0.4453
TCGA-61-1724-01,IFIT1,-0.0171
TCGA-OY-A56P-01,IFIT1,0.2642
TCGA-25-1320-01,IFIT1,0.4023
TCGA-36-1580-01,IFIT1,-0.3828
TCGA-61-1995-01,IFIT1,-0.752
TCGA-04-1514-01,IFIT1,-0.4519
TCGA-25-1631-01,IFIT1,0.5053
TCGA-29-1703-01,IFIT1,-0.1367
TCGA-20-1687-01,IFIT1,-0.1716
TCGA-29-1695-01,IFIT1,-0.548
TCGA-59-2351-01,IFIT1,-0.3656
TCGA-29-1711-01,IFIT1,0.5594
TCGA-36-1568-01,IFIT1,0.2493
TCGA-24-1604-01,IFIT1,1.546
TCGA-09-1670-01,IFIT1,0.6346
TCGA-36-1576-01,IFIT1,-1.074
TCGA-25-2042-01,IFIT1,-0.5754
TCGA-31-1946-01,IFIT1,0.4556
TCGA-57-1993-01,IFIT1,0.0253
TCGA-61-2002-01,IFIT1,0.018
TCGA-24-1428-01,IFIT1,0.6161
TCGA-29-2427-01,IFIT1,0.4484
TCGA-09-2051-01,IFIT1,1.5843
TCGA-04-1348-01,IFIT1,-0.8046
TCGA-24-2023-01,IFIT1,-0.3135
TCGA-29-1763-01,IFIT1,0.5478
TCGA-29-1778-01,IFIT1,0.2591
TCGA-25-1633-01,IFIT1,0.7064
TCGA-57-1994-01,IFIT1,-1.2517
TCGA-59-2355-01,IFIT1,0.3143
TCGA-24-2293-01,IFIT1,0.1657
TCGA-09-2045-01,IFIT1,0.6515
TCGA-24-1435-01,IFIT1,0.1733
TCGA-25-2399-01,IFIT1,0.5524
TCGA-25-1626-01,IFIT1,0.5535
TCGA-25-1313-01,IFIT1,1.4806
TCGA-61-1736-01,IFIT1,-0.3112
TCGA-31-1959-01,IFIT1,0.6771
TCGA-29-1710-01,IFIT1,0.3882
TCGA-13-0916-01,IFIT1,0.2977
TCGA-13-0799-01,IFIT1,0.7601
TCGA-29-1785-01,IFIT1,0.4684
TCGA-25-1628-01,IFIT1,0.401
TCGA-24-1549-01,IFIT1,0.8499
TCGA-59-2354-01,IFIT1,0.4835
TCGA-61-1907-01,IFIT1,2.4464
TCGA-61-1741-01,IFIT1,0.9162
TCGA-36-1570-01,IFIT1,0.5718
TCGA-13-2060-01,IFIT1,-0.0636
TCGA-24-1553-01,IFIT1,0.2946
TCGA-25-2404-01,IFIT1,0.9287
TCGA-24-2261-01,IFIT1,0.0567
TCGA-13-1498-01,IFIT1,0.0483
TCGA-24-1850-01,IFIT1,-0.8128
TCGA-24-1424-01,IFIT1,0.9416
TCGA-59-2350-01,IFIT1,1.3199
TCGA-23-2084-01,IFIT1,0.6699
TCGA-25-1319-01,IFIT1,0.9575
TCGA-61-2095-01,IFIT1,-1.5145
TCGA-24-1563-01,IFIT1,0.2393
TCGA-25-2401-01,IFIT1,1.0965
TCGA-29-1697-01,IFIT1,1.7179
TCGA-23-1123-01,IFIT1,2.2039
TCGA-13-1411-01,IFIT1,-1.2293
TCGA-61-1743-01,IFIT1,1.4181
TCGA-24-2026-01,IFIT1,0.6571
TCGA-29-1784-01,IFIT1,0.6024
TCGA-23-1120-01,IFIT1,1.4218
TCGA-24-1545-01,IFIT1,0.7025
TCGA-24-1548-01,IFIT1,1.6987
TCGA-25-2396-01,IFIT1,1.0978
TCGA-36-1578-01,IFIT1,0.452
TCGA-24-2290-01,IFIT1,0.3267
TCGA-24-1924-01,IFIT1,1.0953
TCGA-25-1322-01,IFIT1,1.3898
TCGA-24-2288-01,IFIT1,0.3753
TCGA-29-1699-01,IFIT1,2.3083
TCGA-61-2012-01,IFIT1,-0.9264
TCGA-30-1860-01,IFIT1,-0.833
TCGA-13-1507-01,IFIT1,2.0235
TCGA-24-1930-01,IFIT1,1.208
TCGA-24-2281-01,IFIT1,-1.1227
TCGA-29-2428-01,IFIT1,-0.1822
TCGA-24-1556-01,IFIT1,0.8597
TCGA-61-1740-01,IFIT1,0.8168
TCGA-31-1953-01,IFIT1,0.154
TCGA-24-1436-01,IFIT1,2.484
TCGA-13-1511-01,IFIT1,0.7752
TCGA-23-1029-01,IFIT1,1.9293
TCGA-24-1551-01,IFIT1,-0.5182
TCGA-24-1413-01,IFIT1,1.7312
TCGA-09-1666-01,IFIT1,1.638
TCGA-24-1847-01,IFIT1,-0.8301
TCGA-09-1668-01,IFIT1,0.8186
TCGA-25-1623-01,IFIT1,1.2968
TCGA-31-1951-01,IFIT1,-0.4138
TCGA-61-2113-01,IFIT1,1.1844
TCGA-09-1667-01,IFIT1,0.7121
TCGA-36-1581-01,IFIT1,0.6229
TCGA-04-1357-01,IFIT1,0.0967
TCGA-24-2262-01,IFIT1,-1.3835
TCGA-61-2104-01,IFIT1,1.2858
TCGA-59-2352-01,IFIT1,1.7916
TCGA-24-1417-01,IFIT1,1.8143
TCGA-24-1842-01,IFIT1,-0.2099
TCGA-31-1956-01,IFIT1,-0.7505
TCGA-24-2267-01,IFIT1,0.4921
TCGA-29-1781-01,IFIT1,0.7945
TCGA-61-2094-01,IFIT1,-0.9919
TCGA-24-1846-01,IFIT1,0.0189
TCGA-25-1634-01,IFIT2,-1.3672
TCGA-09-0369-01,IFIT2,-2.4227
TCGA-09-0364-01,IFIT2,-2.5303
TCGA-09-0367-01,IFIT2,-1.2026
TCGA-04-1364-01,IFIT2,-2.4351
TCGA-30-1861-01,IFIT2,-0.6937
TCGA-VG-A8LO-01,IFIT2,0.0813
TCGA-61-2092-01,IFIT2,-0.7406
TCGA-04-1519-01,IFIT2,-0.8198
TCGA-25-1632-01,IFIT2,-0.4039
TCGA-29-1702-01,IFIT2,-1.1668
TCGA-OY-A56Q-01,IFIT2,-1.7147
TCGA-61-2088-01,IFIT2,-1.8965
TCGA-24-1430-01,IFIT2,-1.7937
TCGA-61-2098-01,IFIT2,-1.9965
TCGA-25-1871-01,IFIT2,-1.9629
TCGA-59-2363-01,IFIT2,-0.6318
TCGA-25-1321-01,IFIT2,0.633
TCGA-24-0975-01,IFIT2,-0.7918
TCGA-04-1362-01,IFIT2,0.927
TCGA-61-2101-01,IFIT2,-0.6187
TCGA-13-0800-01,IFIT2,-0.8995
TCGA-36-1577-01,IFIT2,-1.9915
TCGA-24-1419-01,IFIT2,0.3317
TCGA-61-2102-01,IFIT2,-1.1208
TCGA-57-1582-01,IFIT2,-1.2227
TCGA-24-1552-01,IFIT2,-0.9118
TCGA-09-1674-01,IFIT2,-2.3155
TCGA-24-2024-01,IFIT2,-1.1565
TCGA-29-1705-01,IFIT2,-1.31
TCGA-61-1728-01,IFIT2,-1.5273
TCGA-10-0928-01,IFIT2,-0.1358
TCGA-24-1103-01,IFIT2,-0.4384
TCGA-25-1870-01,IFIT2,-0.1682
TCGA-23-1109-01,IFIT2,-1.346
TCGA-30-1891-01,IFIT2,-0.2848
TCGA-24-1544-01,IFIT2,-0.735
TCGA-61-2009-01,IFIT2,-1.1108
TCGA-29-1770-01,IFIT2,-1.1881
TCGA-23-1114-01,IFIT2,-1.1967
TCGA-29-1691-01,IFIT2,-0.7971
TCGA-61-1914-01,IFIT2,0.0267
TCGA-13-0924-01,IFIT2,-1.0256
TCGA-59-A5PD-01,IFIT2,-2.1772
TCGA-61-1900-01,IFIT2,-2.4393
TCGA-24-2254-01,IFIT2,-1.0567
TCGA-30-1857-01,IFIT2,-0.0509
TCGA-25-2397-01,IFIT2,0.0382
TCGA-09-1659-01,IFIT2,0.215
TCGA-24-1844-01,IFIT2,-1.1661
TCGA-13-0899-01,IFIT2,-1.5605
TCGA-24-1616-01,IFIT2,-0.9765
TCGA-25-1627-01,IFIT2,-0.5858
TCGA-13-0913-01,IFIT2,-1.1476
TCGA-30-1718-01,IFIT2,0.3756
TCGA-3P-A9WA-01,IFIT2,-0.5416
TCGA-24-2038-01,IFIT2,-0.7712
TCGA-13-1405-01,IFIT2,-1.008
TCGA-24-1557-01,IFIT2,-0.5093
TCGA-13-0730-01,IFIT2,1.2747
TCGA-13-1481-01,IFIT2,-1.1132
TCGA-61-1733-01,IFIT2,0.283
TCGA-20-1684-01,IFIT2,-0.7186
TCGA-29-1701-01,IFIT2,-0.5703
TCGA-23-1027-01,IFIT2,0.1983
TCGA-61-2008-01,IFIT2,-0.9915
TCGA-36-1571-01,IFIT2,0.4327
TCGA-25-1630-01,IFIT2,0.0367
TCGA-29-1696-01,IFIT2,-0.1749
TCGA-29-1690-01,IFIT2,-0.7114
TCGA-24-1843-01,IFIT2,-0.4449
TCGA-23-2081-01,IFIT2,-0.6186
TCGA-24-1558-01,IFIT2,-0.5787
TCGA-23-1111-01,IFIT2,0.3559
TCGA-24-1555-01,IFIT2,-0.1691
TCGA-25-1635-01,IFIT2,0.0008
TCGA-29-1694-01,IFIT2,0.7237
TCGA-25-2393-01,IFIT2,-2.2309
TCGA-24-1474-01,IFIT2,0.7446
TCGA-25-1328-01,IFIT2,-0.4573
TCGA-25-2400-01,IFIT2,0.6211
TCGA-61-2110-01,IFIT2,-0.9422
TCGA-25-1312-01,IFIT2,-0.2853
TCGA-24-1546-01,IFIT2,-0.704
TCGA-30-1855-01,IFIT2,-0.4255
TCGA-61-1910-01,IFIT2,0.8815
TCGA-09-1673-01,IFIT2,0.6366
TCGA-24-2033-01,IFIT2,-1.9343
TCGA-24-1427-01,IFIT2,-0.4778
TCGA-09-2054-01,IFIT2,-1.4243
TCGA-61-2109-01,IFIT2,0.792
TCGA-29-A5NZ-01,IFIT2,-0.366
TCGA-25-1317-01,IFIT2,-0.1999
TCGA-13-1403-01,IFIT2,0.4485
TCGA-29-2425-01,IFIT2,-0.0159
TCGA-13-A5FT-01,IFIT2,0.8053
TCGA-61-2097-01,IFIT2,0.9011
TCGA-20-1685-01,IFIT2,-0.0985
TCGA-57-1584-01,IFIT2,0.5948
TCGA-61-2016-01,IFIT2,0.4449
TCGA-10-0936-01,IFIT2,-0.3271
TCGA-30-1862-01,IFIT2,-0.3758
TCGA-24-1928-01,IFIT2,-0.4372
TCGA-25-1316-01,IFIT2,-1.2434
TCGA-24-1425-01,IFIT2,-0.2336
TCGA-25-1318-01,IFIT2,0.443
TCGA-13-1512-01,IFIT2,-1.0929
TCGA-24-1418-01,IFIT2,0.0199
TCGA-24-2027-01,IFIT2,-0.7644
TCGA-13-0920-01,IFIT2,-0.2673
TCGA-24-2297-01,IFIT2,0.2561
TCGA-5X-AA5U-01,IFIT2,-1.1772
TCGA-29-1783-01,IFIT2,-0.0297
TCGA-24-2271-01,IFIT2,0.7573
TCGA-23-1023-01,IFIT2,-0.4845
TCGA-29-1693-01,IFIT2,1.4617
TCGA-24-2035-01,IFIT2,-0.4776
TCGA-25-2391-01,IFIT2,1.2432
TCGA-23-1809-01,IFIT2,-0.6179
TCGA-24-2020-01,IFIT2,-2.5008
TCGA-04-1365-01,IFIT2,0.3625
TCGA-25-1315-01,IFIT2,0.0125
TCGA-13-0890-01,IFIT2,-0.2027
TCGA-20-1683-01,IFIT2,-0.5486
TCGA-61-2111-01,IFIT2,-0.9051
TCGA-24-1567-01,IFIT2,-1.9379
TCGA-24-1469-01,IFIT2,-0.4236
TCGA-61-1721-01,IFIT2,-0.2891
TCGA-20-1682-01,IFIT2,-1.4491
TCGA-61-1998-01,IFIT2,-0.4652
TCGA-29-1762-01,IFIT2,-1.6354
TCGA-13-1506-01,IFIT2,0.5232
TCGA-59-2348-01,IFIT2,1.3561
TCGA-24-1416-01,IFIT2,0.3054
TCGA-57-1583-01,IFIT2,-0.124
TCGA-57-1585-01,IFIT2,-0.3547
TCGA-61-2000-01,IFIT2,-0.715
TCGA-24-1560-01,IFIT2,0.1896
TCGA-13-1497-01,IFIT2,-0.3204
TCGA-25-1625-01,IFIT2,1.211
TCGA-25-1323-01,IFIT2,-0.1215
TCGA-36-1575-01,IFIT2,-0.6026
TCGA-25-1324-01,IFIT2,0.2472
TCGA-09-0366-01,IFIT2,0.173
TCGA-23-2077-01,IFIT2,0.811
TCGA-25-2409-01,IFIT2,0.1512
TCGA-61-1725-01,IFIT2,-0.0511
TCGA-29-1698-01,IFIT2,0.691
TCGA-25-1329-01,IFIT2,-0.3019
TCGA-31-1944-01,IFIT2,-1.6189
TCGA-24-1463-01,IFIT2,0.0155
TCGA-24-2019-01,IFIT2,-0.5348
TCGA-23-1026-01,IFIT2,0.1796
TCGA-61-2003-01,IFIT2,-0.2224
TCGA-25-1326-01,IFIT2,-0.2101
TCGA-31-1950-01,IFIT2,1.4488
TCGA-09-1669-01,IFIT2,-0.6943
TCGA-29-1761-01,IFIT2,-1.3945
TCGA-24-2289-01,IFIT2,0.7168
TCGA-61-1738-01,IFIT2,2.0613
TCGA-36-1574-01,IFIT2,-0.1553
TCGA-13-0897-01,IFIT2,0.3212
TCGA-09-2044-01,IFIT2,0.4137
TCGA-24-1562-01,IFIT2,-0.3885
TCGA-13-1505-01,IFIT2,-0.5122
TCGA-24-1467-01,IFIT2,-0.4614
TCGA-29-1776-01,IFIT2,0.5948
TCGA-09-1662-01,IFIT2,-0.4471
TCGA-61-1917-01,IFIT2,0.0939
TCGA-24-1849-01,IFIT2,0.4128
TCGA-13-0801-01,IFIT2,0.3511
TCGA-25-1314-01,IFIT2,1.8171
TCGA-25-2398-01,IFIT2,-0.7188
TCGA-36-1569-01,IFIT2,0.1435
TCGA-23-2078-01,IFIT2,-0.5599
TCGA-24-1564-01,IFIT2,0.2265
TCGA-29-1688-01,IFIT2,1.6338
TCGA-25-2392-01,IFIT2,1.6334
TCGA-24-2298-01,IFIT2,1.0556
TCGA-61-1737-01,IFIT2,-0.5261
TCGA-24-1423-01,IFIT2,0.8792
TCGA-24-1603-01,IFIT2,0.6406
TCGA-13-0893-01,IFIT2,0.2441
TCGA-13-1410-01,IFIT2,1.8214
TCGA-WR-A838-01,IFIT2,0.0112
TCGA-23-1122-01,IFIT2,0.7017
TCGA-24-1434-01,IFIT2,-0.5061
TCGA-24-1550-01,IFIT2,0.0185
TCGA-61-1918-01,IFIT2,-0.4476
TCGA-61-1919-01,IFIT2,0.1442
TCGA-61-1724-01,IFIT2,0.472
TCGA-OY-A56P-01,IFIT2,-0.323
TCGA-25-1320-01,IFIT2,0.2322
TCGA-36-1580-01,IFIT2,-0.0689
TCGA-61-1995-01,IFIT2,-0.3508
TCGA-04-1514-01,IFIT2,-0.6104
TCGA-25-1631-01,IFIT2,0.2177
TCGA-29-1703-01,IFIT2,-0.7952
TCGA-20-1687-01,IFIT2,0.1655
TCGA-29-1695-01,IFIT2,-0.1895
TCGA-59-2351-01,IFIT2,-0.0802
TCGA-29-1711-01,IFIT2,0.7031
TCGA-36-1568-01,IFIT2,0.0824
TCGA-24-1604-01,IFIT2,1.818
TCGA-09-1670-01,IFIT2,1.1314
TCGA-36-1576-01,IFIT2,-1.0334
TCGA-25-2042-01,IFIT2,-0.1191
TCGA-31-1946-01,IFIT2,0.5757
TCGA-57-1993-01,IFIT2,-0.065
TCGA-61-2002-01,IFIT2,0.4314
TCGA-24-1428-01,IFIT2,0.9454
TCGA-29-2427-01,IFIT2,0.5877
TCGA-09-2051-01,IFIT2,1.8452
TCGA-04-1348-01,IFIT2,-0.6338
TCGA-24-2023-01,IFIT2,0.0388
TCGA-29-1763-01,IFIT2,0.5928
TCGA-29-1778-01,IFIT2,0.9031
TCGA-25-1633-01,IFIT2,0.6554
TCGA-57-1994-01,IFIT2,-0.5857
TCGA-59-2355-01,IFIT2,0.6591
TCGA-24-2293-01,IFIT2,0.4987
TCGA-09-2045-01,IFIT2,0.5529
TCGA-24-1435-01,IFIT2,0.1114
TCGA-25-2399-01,IFIT2,0.7981
TCGA-25-1626-01,IFIT2,0.7624
TCGA-25-1313-01,IFIT2,1.6951
TCGA-61-1736-01,IFIT2,1.6061
TCGA-31-1959-01,IFIT2,0.4681
TCGA-29-1710-01,IFIT2,0.7537
TCGA-13-0916-01,IFIT2,0.1529
TCGA-13-0799-01,IFIT2,0.2195
TCGA-29-1785-01,IFIT2,0.2745
TCGA-25-1628-01,IFIT2,0.4142
TCGA-24-1549-01,IFIT2,0.7863
TCGA-59-2354-01,IFIT2,0.3633
TCGA-61-1907-01,IFIT2,1.5098
TCGA-61-1741-01,IFIT2,0.8143
TCGA-36-1570-01,IFIT2,0.6077
TCGA-13-2060-01,IFIT2,0.5112
TCGA-24-1553-01,IFIT2,0.5678
TCGA-25-2404-01,IFIT2,0.7875
TCGA-24-2261-01,IFIT2,0.5039
TCGA-13-1498-01,IFIT2,0.0482
TCGA-24-1850-01,IFIT2,-1.0969
TCGA-24-1424-01,IFIT2,0.7133
TCGA-59-2350-01,IFIT2,0.7497
TCGA-23-2084-01,IFIT2,0.7389
TCGA-25-1319-01,IFIT2,0.0766
TCGA-61-2095-01,IFIT2,-0.8052
TCGA-24-1563-01,IFIT2,-0.0415
TCGA-25-2401-01,IFIT2,1.0886
TCGA-29-1697-01,IFIT2,1.1247
TCGA-23-1123-01,IFIT2,1.9728
TCGA-13-1411-01,IFIT2,-0.848
TCGA-61-1743-01,IFIT2,1.146
TCGA-24-2026-01,IFIT2,1.1282
TCGA-29-1784-01,IFIT2,0.4133
TCGA-23-1120-01,IFIT2,1.7491
TCGA-24-1545-01,IFIT2,0.5577
TCGA-24-1548-01,IFIT2,1.9277
TCGA-25-2396-01,IFIT2,0.6053
TCGA-36-1578-01,IFIT2,1.5591
TCGA-24-2290-01,IFIT2,0.6219
TCGA-24-1924-01,IFIT2,1.0221
TCGA-25-1322-01,IFIT2,1.5249
TCGA-24-2288-01,IFIT2,0.7713
TCGA-29-1699-01,IFIT2,2.593
TCGA-61-2012-01,IFIT2,-0.7404
TCGA-30-1860-01,IFIT2,-1.2732
TCGA-13-1507-01,IFIT2,1.235
TCGA-24-1930-01,IFIT2,1.2774
TCGA-24-2281-01,IFIT2,-0.6984
TCGA-29-2428-01,IFIT2,-1.1098
TCGA-24-1556-01,IFIT2,1.0602
TCGA-61-1740-01,IFIT2,0.6882
TCGA-31-1953-01,IFIT2,0.7165
TCGA-24-1436-01,IFIT2,2.8923
TCGA-13-1511-01,IFIT2,1.2333
TCGA-23-1029-01,IFIT2,2.5072
TCGA-24-1551-01,IFIT2,-0.1456
TCGA-24-1413-01,IFIT2,1.7513
TCGA-09-1666-01,IFIT2,1.5806
TCGA-24-1847-01,IFIT2,-0.3318
TCGA-09-1668-01,IFIT2,1.0186
TCGA-25-1623-01,IFIT2,1.6464
TCGA-31-1951-01,IFIT2,-0.2431
TCGA-61-2113-01,IFIT2,1.4895
TCGA-09-1667-01,IFIT2,0.8206
TCGA-36-1581-01,IFIT2,1.0347
TCGA-04-1357-01,IFIT2,0.4986
TCGA-24-2262-01,IFIT2,-0.9041
TCGA-61-2104-01,IFIT2,1.8943
TCGA-59-2352-01,IFIT2,1.7686
TCGA-24-1417-01,IFIT2,2.1178
TCGA-24-1842-01,IFIT2,-0.1416
TCGA-31-1956-01,IFIT2,-0.1487
TCGA-24-2267-01,IFIT2,0.9107
TCGA-29-1781-01,IFIT2,0.0847
TCGA-61-2094-01,IFIT2,-0.1718
TCGA-24-1846-01,IFIT2,1.3713
TCGA-25-1634-01,IFIT3,-2.1679
TCGA-09-0369-01,IFIT3,-2.7278
TCGA-09-0364-01,IFIT3,-2.6272
TCGA-09-0367-01,IFIT3,-1.3625
TCGA-04-1364-01,IFIT3,-2.0933
TCGA-30-1861-01,IFIT3,-0.3278
TCGA-VG-A8LO-01,IFIT3,-0.2566
TCGA-61-2092-01,IFIT3,-1.8691
TCGA-04-1519-01,IFIT3,-0.7861
TCGA-25-1632-01,IFIT3,-0.7827
TCGA-29-1702-01,IFIT3,-0.8099
TCGA-OY-A56Q-01,IFIT3,-2.6633
TCGA-61-2088-01,IFIT3,-1.7672
TCGA-24-1430-01,IFIT3,-2.1607
TCGA-61-2098-01,IFIT3,-2.0282
TCGA-25-1871-01,IFIT3,-2.015
TCGA-59-2363-01,IFIT3,-1.0081
TCGA-25-1321-01,IFIT3,0.6684
TCGA-24-0975-01,IFIT3,-0.9451
TCGA-04-1362-01,IFIT3,0.2861
TCGA-61-2101-01,IFIT3,-0.6325
TCGA-13-0800-01,IFIT3,0.0851
TCGA-36-1577-01,IFIT3,-1.8452
TCGA-24-1419-01,IFIT3,0.2584
TCGA-61-2102-01,IFIT3,-1.891
TCGA-57-1582-01,IFIT3,-1.4427
TCGA-24-1552-01,IFIT3,-0.4038
TCGA-09-1674-01,IFIT3,-2.0178
TCGA-24-2024-01,IFIT3,-1.3076
TCGA-29-1705-01,IFIT3,-1.2813
TCGA-61-1728-01,IFIT3,-1.5791
TCGA-10-0928-01,IFIT3,0.1023
TCGA-24-1103-01,IFIT3,-0.6624
TCGA-25-1870-01,IFIT3,-0.386
TCGA-23-1109-01,IFIT3,-1.3634
TCGA-30-1891-01,IFIT3,-1.0042
TCGA-24-1544-01,IFIT3,-0.3972
TCGA-61-2009-01,IFIT3,-0.2711
TCGA-29-1770-01,IFIT3,-0.8156
TCGA-23-1114-01,IFIT3,-1.5718
TCGA-29-1691-01,IFIT3,-0.1487
TCGA-61-1914-01,IFIT3,0.2397
TCGA-13-0924-01,IFIT3,-0.9963
TCGA-59-A5PD-01,IFIT3,-1.5804
TCGA-61-1900-01,IFIT3,-2.4163
TCGA-24-2254-01,IFIT3,-1.5572
TCGA-30-1857-01,IFIT3,0.4326
TCGA-25-2397-01,IFIT3,-0.7159
TCGA-09-1659-01,IFIT3,0.7084
TCGA-24-1844-01,IFIT3,-1.4684
TCGA-13-0899-01,IFIT3,-1.3429
TCGA-24-1616-01,IFIT3,-1.1519
TCGA-25-1627-01,IFIT3,-0.835
TCGA-13-0913-01,IFIT3,-1.4909
TCGA-30-1718-01,IFIT3,0.7107
TCGA-3P-A9WA-01,IFIT3,-0.4506
TCGA-24-2038-01,IFIT3,-1.1669
TCGA-13-1405-01,IFIT3,-0.6067
TCGA-24-1557-01,IFIT3,-0.3863
TCGA-13-0730-01,IFIT3,1.1369
TCGA-13-1481-01,IFIT3,-0.7124
TCGA-61-1733-01,IFIT3,0.4575
TCGA-20-1684-01,IFIT3,-0.2255
TCGA-29-1701-01,IFIT3,0.6111
TCGA-23-1027-01,IFIT3,0.2858
TCGA-61-2008-01,IFIT3,-1.2101
TCGA-36-1571-01,IFIT3,0.7177
TCGA-25-1630-01,IFIT3,-0.2951
TCGA-29-1696-01,IFIT3,-0.468
TCGA-29-1690-01,IFIT3,-1.1311
TCGA-24-1843-01,IFIT3,0.2709
TCGA-23-2081-01,IFIT3,-0.9688
TCGA-24-1558-01,IFIT3,-0.7412
TCGA-23-1111-01,IFIT3,0.3056
TCGA-24-1555-01,IFIT3,-0.0774
TCGA-25-1635-01,IFIT3,0.3253
TCGA-29-1694-01,IFIT3,0.1356
TCGA-25-2393-01,IFIT3,-2.2761
TCGA-24-1474-01,IFIT3,-0.2874
TCGA-25-1328-01,IFIT3,-0.8938
TCGA-25-2400-01,IFIT3,0.3406
TCGA-61-2110-01,IFIT3,-0.9408
TCGA-25-1312-01,IFIT3,-0.2305
TCGA-24-1546-01,IFIT3,-1.0035
TCGA-30-1855-01,IFIT3,-0.2385
TCGA-61-1910-01,IFIT3,0.6881
TCGA-09-1673-01,IFIT3,0.5838
TCGA-24-2033-01,IFIT3,-2.1198
TCGA-24-1427-01,IFIT3,-0.7491
TCGA-09-2054-01,IFIT3,-1.6263
TCGA-61-2109-01,IFIT3,1.0359
TCGA-29-A5NZ-01,IFIT3,-0.4695
TCGA-25-1317-01,IFIT3,-0.5177
TCGA-13-1403-01,IFIT3,0.2922
TCGA-29-2425-01,IFIT3,-0.6715
TCGA-13-A5FT-01,IFIT3,0.4918
TCGA-61-2097-01,IFIT3,0.5644
TCGA-20-1685-01,IFIT3,-0.5892
TCGA-57-1584-01,IFIT3,0.2448
TCGA-61-2016-01,IFIT3,0.1643
TCGA-10-0936-01,IFIT3,0.5913
TCGA-30-1862-01,IFIT3,-0.605
TCGA-24-1928-01,IFIT3,-0.5592
TCGA-25-1316-01,IFIT3,-1.2292
TCGA-24-1425-01,IFIT3,-0.1791
TCGA-25-1318-01,IFIT3,0.068
TCGA-13-1512-01,IFIT3,-0.0837
TCGA-24-1418-01,IFIT3,-0.0446
TCGA-24-2027-01,IFIT3,-0.7171
TCGA-13-0920-01,IFIT3,0.0753
TCGA-24-2297-01,IFIT3,0.3823
TCGA-5X-AA5U-01,IFIT3,-1.0624
TCGA-29-1783-01,IFIT3,-0.1753
TCGA-24-2271-01,IFIT3,0.584
TCGA-23-1023-01,IFIT3,-0.3007
TCGA-29-1693-01,IFIT3,1.337
TCGA-24-2035-01,IFIT3,-0.1926
TCGA-25-2391-01,IFIT3,0.9222
TCGA-23-1809-01,IFIT3,-0.4227
TCGA-24-2020-01,IFIT3,-2.6586
TCGA-04-1365-01,IFIT3,0.8952
TCGA-25-1315-01,IFIT3,0.5926
TCGA-13-0890-01,IFIT3,-0.0856
TCGA-20-1683-01,IFIT3,-0.3988
TCGA-61-2111-01,IFIT3,-0.9252
TCGA-24-1567-01,IFIT3,-1.8503
TCGA-24-1469-01,IFIT3,0.0766
TCGA-61-1721-01,IFIT3,-0.3456
TCGA-20-1682-01,IFIT3,-1.2425
TCGA-61-1998-01,IFIT3,-0.3722
TCGA-29-1762-01,IFIT3,-1.0755
TCGA-13-1506-01,IFIT3,0.9913
TCGA-59-2348-01,IFIT3,0.9409
TCGA-24-1416-01,IFIT3,0.4006
TCGA-57-1583-01,IFIT3,0.6246
TCGA-57-1585-01,IFIT3,-0.4864
TCGA-61-2000-01,IFIT3,0.0259
TCGA-24-1560-01,IFIT3,0.7578
TCGA-13-1497-01,IFIT3,0.1148
TCGA-25-1625-01,IFIT3,-0.659
TCGA-25-1323-01,IFIT3,-0.2156
TCGA-36-1575-01,IFIT3,-0.4725
TCGA-25-1324-01,IFIT3,0.3306
