SAMPLE_ID,cyt,zsc
TCGA-3A-A9IN-01,IFIT1,-0.6965
TCGA-2L-AAQJ-01,IFIT1,-0.7017
TCGA-HZ-8001-01,IFIT1,0.7246
TCGA-RL-AAAS-01,IFIT1,0.4187
TCGA-HZ-A9TJ-01,IFIT1,0.2475
TCGA-2J-AABA-01,IFIT1,-1.5997
TCGA-HZ-A77P-01,IFIT1,0.0579
TCGA-IB-7889-01,IFIT1,-0.2595
TCGA-FB-A5VM-01,IFIT1,0.8186
TCGA-3A-A9I9-01,IFIT1,-0.3632
TCGA-OE-A75W-01,IFIT1,0.0726
TCGA-Q3-AA2A-01,IFIT1,-0.9301
TCGA-IB-7887-01,IFIT1,-1.2816
TCGA-FB-AAPS-01,IFIT1,0.8621
TCGA-HV-A5A3-01,IFIT1,-0.6897
TCGA-2J-AABH-01,IFIT1,-0.3994
TCGA-HZ-7289-01,IFIT1,-3.919
TCGA-3A-A9IS-01,IFIT1,-0.8804
TCGA-IB-A7M4-01,IFIT1,0.5163
TCGA-FB-A78T-01,IFIT1,-0.5997
TCGA-3A-A9IV-01,IFIT1,-1.3726
TCGA-3A-A9IO-01,IFIT1,-0.377
TCGA-FB-AAPZ-01,IFIT1,-1.0354
TCGA-IB-A5ST-01,IFIT1,0.078
TCGA-H6-A45N-01,IFIT1,0.0973
TCGA-2L-AAQA-01,IFIT1,-1.2053
TCGA-2J-AABT-01,IFIT1,-0.583
TCGA-US-A77E-01,IFIT1,0.8847
TCGA-F2-6880-01,IFIT1,-0.3634
TCGA-2J-AABE-01,IFIT1,-0.0653
TCGA-FB-AAPP-01,IFIT1,-3.8383
TCGA-M8-A5N4-01,IFIT1,-0.0034
TCGA-RB-A7B8-01,IFIT1,-0.0694
TCGA-3A-A9IC-01,IFIT1,-0.5074
TCGA-3A-A9IZ-01,IFIT1,-1.1416
TCGA-H8-A6C1-01,IFIT1,0.3721
TCGA-IB-AAUV-01,IFIT1,-0.5511
TCGA-YY-A8LH-01,IFIT1,1.3421
TCGA-FB-A545-01,IFIT1,-1.042
TCGA-2J-AAB8-01,IFIT1,1.1029
TCGA-2J-AABI-01,IFIT1,-1.2476
TCGA-F2-A44G-01,IFIT1,-0.4324
TCGA-F2-A8YN-01,IFIT1,-1.5149
TCGA-3A-A9IU-01,IFIT1,0.6567
TCGA-US-A77J-01,IFIT1,-1.0453
TCGA-3A-A9IL-01,IFIT1,-0.4096
TCGA-FB-AAPY-01,IFIT1,0.8441
TCGA-XD-AAUG-01,IFIT1,-0.7466
TCGA-FB-A4P5-01,IFIT1,1.2349
TCGA-XD-AAUI-01,IFIT1,-1.0204
TCGA-IB-A5SQ-01,IFIT1,-0.1226
TCGA-IB-A6UG-01,IFIT1,-0.6618
TCGA-FB-AAQ2-01,IFIT1,0.1531
TCGA-HZ-8317-01,IFIT1,-0.2172
TCGA-XD-AAUL-01,IFIT1,0.3409
TCGA-S4-A8RM-01,IFIT1,-2.3104
TCGA-XD-AAUH-01,IFIT1,-0.5268
TCGA-2J-AABK-01,IFIT1,1.036
TCGA-IB-7644-01,IFIT1,-0.5047
TCGA-LB-A9Q5-01,IFIT1,0.2546
TCGA-S4-A8RP-01,IFIT1,-0.5579
TCGA-3A-A9I7-01,IFIT1,0.3616
TCGA-IB-A5SP-01,IFIT1,-0.024
TCGA-US-A776-01,IFIT1,-2.5489
TCGA-S4-A8RO-01,IFIT1,-0.0379
TCGA-RB-AA9M-01,IFIT1,-0.2093
TCGA-2J-AAB9-01,IFIT1,-0.3589
TCGA-3E-AAAY-01,IFIT1,1.4951
TCGA-HZ-A49H-01,IFIT1,0.32
TCGA-IB-AAUU-01,IFIT1,0.7698
TCGA-HV-A5A4-01,IFIT1,1.3804
TCGA-HZ-7925-01,IFIT1,0.8313
TCGA-F2-6879-01,IFIT1,0.8659
TCGA-3A-A9IH-01,IFIT1,0.3562
TCGA-IB-AAUW-01,IFIT1,0.6652
TCGA-HZ-7922-01,IFIT1,-0.3984
TCGA-XN-A8T5-01,IFIT1,0.1894
TCGA-IB-7885-01,IFIT1,-0.7503
TCGA-IB-AAUM-01,IFIT1,-0.5224
TCGA-2J-AABU-01,IFIT1,-1.0211
TCGA-PZ-A5RE-01,IFIT1,1.2777
TCGA-HV-A5A5-01,IFIT1,0.8842
TCGA-IB-7890-01,IFIT1,-0.1763
TCGA-HV-A7OL-01,IFIT1,1.6905
TCGA-HZ-A49G-01,IFIT1,0.8331
TCGA-IB-AAUP-01,IFIT1,-0.255
TCGA-IB-A6UF-01,IFIT1,0.0174
TCGA-YH-A8SY-01,IFIT1,0.9181
TCGA-3A-A9IX-01,IFIT1,0.1271
TCGA-2J-AAB1-01,IFIT1,0.3036
TCGA-2J-AAB4-01,IFIT1,0.9463
TCGA-HV-AA8V-01,IFIT1,0.3392
TCGA-2L-AAQI-01,IFIT1,0.721
TCGA-IB-A5SO-01,IFIT1,1.297
TCGA-IB-7647-01,IFIT1,-0.0189
TCGA-Q3-A5QY-01,IFIT1,-0.5737
TCGA-FB-A4P6-01,IFIT1,0.9923
TCGA-US-A774-01,IFIT1,0.4077
TCGA-L1-A7W4-01,IFIT1,-0.1565
TCGA-2J-AABR-01,IFIT1,-0.1894
TCGA-F2-A44H-01,IFIT1,-0.6663
TCGA-IB-AAUT-01,IFIT1,0.3662
TCGA-HZ-A77O-01,IFIT1,-0.3962
TCGA-HZ-7924-01,IFIT1,-1.1033
TCGA-IB-AAUS-01,IFIT1,1.3419
TCGA-F2-7276-01,IFIT1,-0.4238
TCGA-HZ-A49I-01,IFIT1,1.5109
TCGA-2J-AABF-01,IFIT1,1.5513
TCGA-IB-AAUO-01,IFIT1,2.3095
TCGA-IB-AAUQ-01,IFIT1,1.466
TCGA-XN-A8T3-01,IFIT1,-0.2439
TCGA-IB-AAUN-01,IFIT1,-0.352
TCGA-HZ-8519-01,IFIT1,0.44
TCGA-IB-7888-01,IFIT1,-0.3668
TCGA-YB-A89D-01,IFIT1,0.2648
TCGA-HZ-A4BK-01,IFIT1,0.6505
TCGA-IB-AAUR-01,IFIT1,-1.3629
TCGA-F2-7273-01,IFIT1,0.6232
TCGA-HZ-A77Q-01,IFIT1,0.4251
TCGA-Z5-AAPL-01,IFIT1,0.7342
TCGA-IB-8126-01,IFIT1,0.5162
TCGA-IB-7649-01,IFIT1,0.3235
TCGA-IB-7652-01,IFIT1,-0.1324
TCGA-HZ-A4BH-01,IFIT1,1.1405
TCGA-3A-A9IB-01,IFIT1,0.2372
TCGA-HZ-7920-01,IFIT1,-0.4111
TCGA-IB-7645-01,IFIT1,-0.7536
TCGA-HZ-8005-01,IFIT1,-0.9616
TCGA-2J-AABP-01,IFIT1,-0.756
TCGA-IB-A7LX-01,IFIT1,-0.1991
TCGA-HZ-8636-01,IFIT1,-0.5745
TCGA-IB-8127-01,IFIT1,1.575
TCGA-HZ-8638-01,IFIT1,-0.2183
TCGA-HZ-8315-01,IFIT1,0.2187
TCGA-HZ-7926-01,IFIT1,-0.4243
TCGA-HZ-7918-01,IFIT1,0.4135
TCGA-H6-8124-01,IFIT1,-1.1338
TCGA-FB-A7DR-01,IFIT1,1.6266
TCGA-HZ-8002-01,IFIT1,-0.148
TCGA-IB-7891-01,IFIT1,1.1213
TCGA-F2-A7TX-01,IFIT1,0.9013
TCGA-HZ-7919-01,IFIT1,0.4129
TCGA-HZ-8003-01,IFIT1,0.8254
TCGA-IB-A5SS-01,IFIT1,1.0421
TCGA-IB-7897-01,IFIT1,0.5931
TCGA-HZ-7923-01,IFIT1,-0.0183
TCGA-IB-7886-01,IFIT1,0.9057
TCGA-IB-7893-01,IFIT1,0.7842
TCGA-IB-7651-01,IFIT1,1.6386
TCGA-2J-AAB6-01,IFIT1,2.0879
TCGA-IB-7646-01,IFIT1,1.0703
TCGA-HZ-8637-01,IFIT1,0.81
TCGA-HV-A7OP-01,IFIT2,-2.2473
TCGA-2L-AAQL-01,IFIT2,-0.6692
TCGA-2J-AABV-01,IFIT2,-1.4143
TCGA-HV-AA8X-01,IFIT2,1.139
TCGA-FB-AAQ0-01,IFIT2,-0.3563
TCGA-3A-A9J0-01,IFIT2,-1.0682
TCGA-FB-AAQ1-01,IFIT2,0.6164
TCGA-HZ-A8P1-01,IFIT2,-0.8806
TCGA-3A-A9I5-01,IFIT2,-0.3208
TCGA-US-A779-01,IFIT2,-0.956
TCGA-FB-AAQ6-01,IFIT2,-0.6704
TCGA-HZ-A8P0-01,IFIT2,-1.1225
TCGA-3A-A9IJ-01,IFIT2,-0.9898
TCGA-3A-A9IR-01,IFIT2,-3.3727
TCGA-LB-A8F3-01,IFIT2,-0.8703
TCGA-LB-A7SX-01,IFIT2,-0.4647
TCGA-3E-AAAZ-01,IFIT2,-0.5855
TCGA-2L-AAQM-01,IFIT2,-1.3494
TCGA-FB-AAPQ-01,IFIT2,-1.4
TCGA-US-A77G-01,IFIT2,0.1773
TCGA-2J-AABO-01,IFIT2,-0.274
TCGA-FB-AAQ3-01,IFIT2,0.9425
TCGA-HV-A5A6-01,IFIT2,0.6436
TCGA-2L-AAQE-01,IFIT2,0.7323
TCGA-FB-AAPU-01,IFIT2,-0.7858
TCGA-3A-A9IN-01,IFIT2,-1.7154
TCGA-2L-AAQJ-01,IFIT2,-0.3274
TCGA-HZ-8001-01,IFIT2,0.4788
TCGA-RL-AAAS-01,IFIT2,0.6311
TCGA-HZ-A9TJ-01,IFIT2,0.3213
TCGA-2J-AABA-01,IFIT2,-1.9538
TCGA-HZ-A77P-01,IFIT2,-0.2517
TCGA-IB-7889-01,IFIT2,0.2585
TCGA-FB-A5VM-01,IFIT2,0.9063
TCGA-3A-A9I9-01,IFIT2,-0.2277
TCGA-OE-A75W-01,IFIT2,-0.8185
TCGA-Q3-AA2A-01,IFIT2,-0.9627
TCGA-IB-7887-01,IFIT2,-0.3758
TCGA-FB-AAPS-01,IFIT2,0.7291
TCGA-HV-A5A3-01,IFIT2,-0.4625
TCGA-2J-AABH-01,IFIT2,-0.0252
TCGA-HZ-7289-01,IFIT2,-2.124
TCGA-3A-A9IS-01,IFIT2,-3.3196
TCGA-IB-A7M4-01,IFIT2,0.8284
TCGA-FB-A78T-01,IFIT2,0.1074
TCGA-3A-A9IV-01,IFIT2,-2.1825
TCGA-3A-A9IO-01,IFIT2,-1.9156
TCGA-FB-AAPZ-01,IFIT2,-0.5458
TCGA-IB-A5ST-01,IFIT2,0.5475
TCGA-H6-A45N-01,IFIT2,0.2914
TCGA-2L-AAQA-01,IFIT2,-1.2287
TCGA-2J-AABT-01,IFIT2,-0.5796
TCGA-US-A77E-01,IFIT2,0.3716
TCGA-F2-6880-01,IFIT2,-0.7519
TCGA-2J-AABE-01,IFIT2,-0.6277
TCGA-FB-AAPP-01,IFIT2,-1.9637
TCGA-M8-A5N4-01,IFIT2,0.3181
TCGA-RB-A7B8-01,IFIT2,0.0283
TCGA-3A-A9IC-01,IFIT2,-0.7694
TCGA-3A-A9IZ-01,IFIT2,-0.5401
TCGA-H8-A6C1-01,IFIT2,0.2017
TCGA-IB-AAUV-01,IFIT2,-0.3982
TCGA-YY-A8LH-01,IFIT2,0.158
TCGA-FB-A545-01,IFIT2,0.1355
TCGA-2J-AAB8-01,IFIT2,0.9135
TCGA-2J-AABI-01,IFIT2,-0.553
TCGA-F2-A44G-01,IFIT2,-0.1477
TCGA-F2-A8YN-01,IFIT2,-1.0716
TCGA-3A-A9IU-01,IFIT2,0.4012
TCGA-US-A77J-01,IFIT2,-1.3463
TCGA-3A-A9IL-01,IFIT2,-2.13
TCGA-FB-AAPY-01,IFIT2,0.3348
TCGA-XD-AAUG-01,IFIT2,-1.9362
TCGA-FB-A4P5-01,IFIT2,0.6301
TCGA-XD-AAUI-01,IFIT2,-0.6689
TCGA-IB-A5SQ-01,IFIT2,0.2176
TCGA-IB-A6UG-01,IFIT2,-0.476
TCGA-FB-AAQ2-01,IFIT2,-0.336
TCGA-HZ-8317-01,IFIT2,-0.6604
TCGA-XD-AAUL-01,IFIT2,0.1655
TCGA-S4-A8RM-01,IFIT2,-1.8445
TCGA-XD-AAUH-01,IFIT2,-1.3275
TCGA-2J-AABK-01,IFIT2,0.3847
TCGA-IB-7644-01,IFIT2,0.1315
TCGA-LB-A9Q5-01,IFIT2,0.1
TCGA-S4-A8RP-01,IFIT2,-0.1177
TCGA-3A-A9I7-01,IFIT2,0.2385
TCGA-IB-A5SP-01,IFIT2,0.1164
TCGA-US-A776-01,IFIT2,-2.2201
TCGA-S4-A8RO-01,IFIT2,0.14
TCGA-RB-AA9M-01,IFIT2,0.3013
TCGA-2J-AAB9-01,IFIT2,-0.2088
TCGA-3E-AAAY-01,IFIT2,0.9109
TCGA-HZ-A49H-01,IFIT2,0.0247
TCGA-IB-AAUU-01,IFIT2,-0.1571
TCGA-HV-A5A4-01,IFIT2,0.246
TCGA-HZ-7925-01,IFIT2,1.1503
TCGA-F2-6879-01,IFIT2,0.7717
TCGA-3A-A9IH-01,IFIT2,-0.0162
TCGA-IB-AAUW-01,IFIT2,0.5576
TCGA-HZ-7922-01,IFIT2,0.2683
TCGA-XN-A8T5-01,IFIT2,0.8028
TCGA-IB-7885-01,IFIT2,-0.1445
TCGA-IB-AAUM-01,IFIT2,-0.3079
TCGA-2J-AABU-01,IFIT2,-1.5643
TCGA-PZ-A5RE-01,IFIT2,0.8644
TCGA-HV-A5A5-01,IFIT2,0.728
TCGA-IB-7890-01,IFIT2,-0.1526
TCGA-HV-A7OL-01,IFIT2,1.5186
TCGA-HZ-A49G-01,IFIT2,0.424
TCGA-IB-AAUP-01,IFIT2,0.29
TCGA-IB-A6UF-01,IFIT2,-0.2244
TCGA-YH-A8SY-01,IFIT2,0.3507
TCGA-3A-A9IX-01,IFIT2,0.2781
TCGA-2J-AAB1-01,IFIT2,0.0623
TCGA-2J-AAB4-01,IFIT2,0.4117
TCGA-HV-AA8V-01,IFIT2,-0.0273
TCGA-2L-AAQI-01,IFIT2,0.4001
TCGA-IB-A5SO-01,IFIT2,0.9799
TCGA-IB-7647-01,IFIT2,0.6445
TCGA-Q3-A5QY-01,IFIT2,-0.4234
TCGA-FB-A4P6-01,IFIT2,0.6831
TCGA-US-A774-01,IFIT2,0.4187
TCGA-L1-A7W4-01,IFIT2,-0.1009
TCGA-2J-AABR-01,IFIT2,-0.145
TCGA-F2-A44H-01,IFIT2,-0.4627
TCGA-IB-AAUT-01,IFIT2,0.9252
TCGA-HZ-A77O-01,IFIT2,-0.5856
TCGA-HZ-7924-01,IFIT2,-0.1472
TCGA-IB-AAUS-01,IFIT2,1.5663
TCGA-F2-7276-01,IFIT2,-0.1583
TCGA-HZ-A49I-01,IFIT2,0.8953
TCGA-2J-AABF-01,IFIT2,1.7936
TCGA-IB-AAUO-01,IFIT2,2.8749
TCGA-IB-AAUQ-01,IFIT2,1.4003
TCGA-XN-A8T3-01,IFIT2,0.1042
TCGA-IB-AAUN-01,IFIT2,0.1717
TCGA-HZ-8519-01,IFIT2,0.3286
TCGA-IB-7888-01,IFIT2,0.2241
TCGA-YB-A89D-01,IFIT2,0.4201
TCGA-HZ-A4BK-01,IFIT2,0.5724
TCGA-IB-AAUR-01,IFIT2,-0.9388
TCGA-F2-7273-01,IFIT2,1.1821
TCGA-HZ-A77Q-01,IFIT2,0.4958
TCGA-Z5-AAPL-01,IFIT2,0.5934
TCGA-IB-8126-01,IFIT2,0.4295
TCGA-IB-7649-01,IFIT2,1.005
TCGA-IB-7652-01,IFIT2,0.689
TCGA-HZ-A4BH-01,IFIT2,0.6577
TCGA-3A-A9IB-01,IFIT2,0.8863
TCGA-HZ-7920-01,IFIT2,-0.9384
TCGA-IB-7645-01,IFIT2,-0.0578
TCGA-HZ-8005-01,IFIT2,-0.4153
TCGA-2J-AABP-01,IFIT2,-0.1976
TCGA-IB-A7LX-01,IFIT2,0.3713
TCGA-HZ-8636-01,IFIT2,-0.0458
TCGA-IB-8127-01,IFIT2,1.7115
TCGA-HZ-8638-01,IFIT2,0.4
TCGA-HZ-8315-01,IFIT2,0.5721
TCGA-HZ-7926-01,IFIT2,-0.2108
TCGA-HZ-7918-01,IFIT2,0.9737
TCGA-H6-8124-01,IFIT2,-1.0205
TCGA-FB-A7DR-01,IFIT2,2.0658
TCGA-HZ-8002-01,IFIT2,0.3844
TCGA-IB-7891-01,IFIT2,1.236
TCGA-F2-A7TX-01,IFIT2,0.8311
TCGA-HZ-7919-01,IFIT2,0.4486
TCGA-HZ-8003-01,IFIT2,0.8818
TCGA-IB-A5SS-01,IFIT2,1.4599
TCGA-IB-7897-01,IFIT2,0.6483
TCGA-HZ-7923-01,IFIT2,0.4411
TCGA-IB-7886-01,IFIT2,1.3841
TCGA-IB-7893-01,IFIT2,0.8548
TCGA-IB-7651-01,IFIT2,2.0847
TCGA-2J-AAB6-01,IFIT2,1.9971
TCGA-IB-7646-01,IFIT2,2.1843
TCGA-HZ-8637-01,IFIT2,1.7806
TCGA-HV-A7OP-01,IFIT3,-2.3935
TCGA-2L-AAQL-01,IFIT3,-0.3171
TCGA-2J-AABV-01,IFIT3,-0.5626
TCGA-HV-AA8X-01,IFIT3,1.777
TCGA-FB-AAQ0-01,IFIT3,0.3325
TCGA-3A-A9J0-01,IFIT3,-1.247
TCGA-FB-AAQ1-01,IFIT3,0.0802
TCGA-HZ-A8P1-01,IFIT3,-0.9642
TCGA-3A-A9I5-01,IFIT3,-1.9944
TCGA-US-A779-01,IFIT3,-0.5387
TCGA-FB-AAQ6-01,IFIT3,-0.5524
TCGA-HZ-A8P0-01,IFIT3,-1.3754
TCGA-3A-A9IJ-01,IFIT3,-0.5383
TCGA-3A-A9IR-01,IFIT3,-2.8306
TCGA-LB-A8F3-01,IFIT3,-0.324
TCGA-LB-A7SX-01,IFIT3,-0.3625
TCGA-3E-AAAZ-01,IFIT3,-1.3261
TCGA-2L-AAQM-01,IFIT3,-1.3015
TCGA-FB-AAPQ-01,IFIT3,-1.432
TCGA-US-A77G-01,IFIT3,0.2614
TCGA-2J-AABO-01,IFIT3,-0.346
TCGA-FB-AAQ3-01,IFIT3,1.6118
TCGA-HV-A5A6-01,IFIT3,-0.0048
TCGA-2L-AAQE-01,IFIT3,1.3856
TCGA-FB-AAPU-01,IFIT3,-1.5112
TCGA-3A-A9IN-01,IFIT3,-1.3427
TCGA-2L-AAQJ-01,IFIT3,-0.4949
TCGA-HZ-8001-01,IFIT3,0.6688
TCGA-RL-AAAS-01,IFIT3,0.5711
TCGA-HZ-A9TJ-01,IFIT3,-0.0901
TCGA-2J-AABA-01,IFIT3,-1.6031
TCGA-HZ-A77P-01,IFIT3,-0.2007
TCGA-IB-7889-01,IFIT3,0.1803
TCGA-FB-A5VM-01,IFIT3,0.977
TCGA-3A-A9I9-01,IFIT3,-0.3592
TCGA-OE-A75W-01,IFIT3,0.1151
TCGA-Q3-AA2A-01,IFIT3,-1.0356
TCGA-IB-7887-01,IFIT3,-0.5038
TCGA-FB-AAPS-01,IFIT3,1.003
TCGA-HV-A5A3-01,IFIT3,-0.577
TCGA-2J-AABH-01,IFIT3,-0.3733
TCGA-HZ-7289-01,IFIT3,-1.9814
TCGA-3A-A9IS-01,IFIT3,-2.6845
TCGA-IB-A7M4-01,IFIT3,0.5407
TCGA-FB-A78T-01,IFIT3,0.1613
TCGA-3A-A9IV-01,IFIT3,-1.9274
TCGA-3A-A9IO-01,IFIT3,-2.196
TCGA-FB-AAPZ-01,IFIT3,-0.7443
TCGA-IB-A5ST-01,IFIT3,0.1668
TCGA-H6-A45N-01,IFIT3,0.1935
TCGA-2L-AAQA-01,IFIT3,-0.9927
TCGA-2J-AABT-01,IFIT3,-0.5381
TCGA-US-A77E-01,IFIT3,0.5192
TCGA-F2-6880-01,IFIT3,-1.2224
TCGA-2J-AABE-01,IFIT3,-0.1781
TCGA-FB-AAPP-01,IFIT3,-1.1943
TCGA-M8-A5N4-01,IFIT3,0.4505
TCGA-RB-A7B8-01,IFIT3,0.0749
TCGA-3A-A9IC-01,IFIT3,-0.6814
TCGA-3A-A9IZ-01,IFIT3,-0.9632
TCGA-H8-A6C1-01,IFIT3,0.2688
TCGA-IB-AAUV-01,IFIT3,-0.5161
TCGA-YY-A8LH-01,IFIT3,1.0595
TCGA-FB-A545-01,IFIT3,-0.6735
TCGA-2J-AAB8-01,IFIT3,0.6681
TCGA-2J-AABI-01,IFIT3,-0.4044
TCGA-F2-A44G-01,IFIT3,-0.2314
TCGA-F2-A8YN-01,IFIT3,-1.3181
TCGA-3A-A9IU-01,IFIT3,0.4878
TCGA-US-A77J-01,IFIT3,-1.4436
TCGA-3A-A9IL-01,IFIT3,-1.7964
TCGA-FB-AAPY-01,IFIT3,0.668
TCGA-XD-AAUG-01,IFIT3,-1.454
TCGA-FB-A4P5-01,IFIT3,0.9018
TCGA-XD-AAUI-01,IFIT3,-1.122
TCGA-IB-A5SQ-01,IFIT3,0.1069
TCGA-IB-A6UG-01,IFIT3,-0.5448
TCGA-FB-AAQ2-01,IFIT3,-0.7484
TCGA-HZ-8317-01,IFIT3,-0.4482
TCGA-XD-AAUL-01,IFIT3,0.2572
TCGA-S4-A8RM-01,IFIT3,-1.4299
TCGA-XD-AAUH-01,IFIT3,-1.4992
TCGA-2J-AABK-01,IFIT3,0.5867
TCGA-IB-7644-01,IFIT3,0.1566
TCGA-LB-A9Q5-01,IFIT3,0.0753
TCGA-S4-A8RP-01,IFIT3,-0.1113
TCGA-3A-A9I7-01,IFIT3,0.3898
TCGA-IB-A5SP-01,IFIT3,0.1717
TCGA-US-A776-01,IFIT3,-1.5138
TCGA-S4-A8RO-01,IFIT3,-0.118
TCGA-RB-AA9M-01,IFIT3,-0.3677
TCGA-2J-AAB9-01,IFIT3,-0.4573
TCGA-3E-AAAY-01,IFIT3,1.1092
TCGA-HZ-A49H-01,IFIT3,0.3417
TCGA-IB-AAUU-01,IFIT3,0.4126
TCGA-HV-A5A4-01,IFIT3,1.4747
TCGA-HZ-7925-01,IFIT3,1.1146
TCGA-F2-6879-01,IFIT3,1.0934
TCGA-3A-A9IH-01,IFIT3,0.3545
TCGA-IB-AAUW-01,IFIT3,0.5505
TCGA-HZ-7922-01,IFIT3,-0.0799
TCGA-XN-A8T5-01,IFIT3,0.063
TCGA-IB-7885-01,IFIT3,-0.3795
TCGA-IB-AAUM-01,IFIT3,-0.6012
TCGA-2J-AABU-01,IFIT3,-1.1784
TCGA-PZ-A5RE-01,IFIT3,1.1792
TCGA-HV-A5A5-01,IFIT3,1.0782
TCGA-IB-7890-01,IFIT3,-0.4551
TCGA-HV-A7OL-01,IFIT3,1.6193
TCGA-HZ-A49G-01,IFIT3,0.7203
TCGA-IB-AAUP-01,IFIT3,-0.2436
TCGA-IB-A6UF-01,IFIT3,-0.0417
TCGA-YH-A8SY-01,IFIT3,0.8322
TCGA-3A-A9IX-01,IFIT3,-0.1557
TCGA-2J-AAB1-01,IFIT3,0.3751
TCGA-2J-AAB4-01,IFIT3,1.1229
TCGA-HV-AA8V-01,IFIT3,0.365
TCGA-2L-AAQI-01,IFIT3,0.4871
TCGA-IB-A5SO-01,IFIT3,1.3224
TCGA-IB-7647-01,IFIT3,-0.0302
TCGA-Q3-A5QY-01,IFIT3,-0.8791
TCGA-FB-A4P6-01,IFIT3,0.9338
TCGA-US-A774-01,IFIT3,0.734
TCGA-L1-A7W4-01,IFIT3,-0.5111
TCGA-2J-AABR-01,IFIT3,-0.0066
TCGA-F2-A44H-01,IFIT3,-0.6886
TCGA-IB-AAUT-01,IFIT3,0.5107
TCGA-HZ-A77O-01,IFIT3,-0.3314
TCGA-HZ-7924-01,IFIT3,-0.4112
TCGA-IB-AAUS-01,IFIT3,1.5394
TCGA-F2-7276-01,IFIT3,-0.2466
TCGA-HZ-A49I-01,IFIT3,1.2367
TCGA-2J-AABF-01,IFIT3,1.7139
TCGA-IB-AAUO-01,IFIT3,2.3472
TCGA-IB-AAUQ-01,IFIT3,1.3653
TCGA-XN-A8T3-01,IFIT3,0.2106
TCGA-IB-AAUN-01,IFIT3,0.7188
TCGA-HZ-8519-01,IFIT3,0.1899
TCGA-IB-7888-01,IFIT3,-0.3353
TCGA-YB-A89D-01,IFIT3,0.0193
TCGA-HZ-A4BK-01,IFIT3,0.8318
TCGA-IB-AAUR-01,IFIT3,-1.4305
TCGA-F2-7273-01,IFIT3,0.5286
TCGA-HZ-A77Q-01,IFIT3,0.5055
TCGA-Z5-AAPL-01,IFIT3,0.5799
TCGA-IB-8126-01,IFIT3,0.1838
TCGA-IB-7649-01,IFIT3,0.5722
TCGA-IB-7652-01,IFIT3,0.0817
TCGA-HZ-A4BH-01,IFIT3,1.227
TCGA-3A-A9IB-01,IFIT3,0.1992
TCGA-HZ-7920-01,IFIT3,-0.8313
TCGA-IB-7645-01,IFIT3,-0.5894
TCGA-HZ-8005-01,IFIT3,0.1546
TCGA-2J-AABP-01,IFIT3,-0.0766
TCGA-IB-A7LX-01,IFIT3,-0.0703
TCGA-HZ-8636-01,IFIT3,-0.2857
TCGA-IB-8127-01,IFIT3,1.9204
TCGA-HZ-8638-01,IFIT3,0.2635
TCGA-HZ-8315-01,IFIT3,0.5398
TCGA-HZ-7926-01,IFIT3,-0.6266
TCGA-HZ-7918-01,IFIT3,0.7924
TCGA-H6-8124-01,IFIT3,-1.5219
TCGA-FB-A7DR-01,IFIT3,1.7022
TCGA-HZ-8002-01,IFIT3,-0.0362
TCGA-IB-7891-01,IFIT3,1.3459
TCGA-F2-A7TX-01,IFIT3,1.6993
TCGA-HZ-7919-01,IFIT3,0.6444
TCGA-HZ-8003-01,IFIT3,0.9111
TCGA-IB-A5SS-01,IFIT3,1.1458
TCGA-IB-7897-01,IFIT3,0.4572
TCGA-HZ-7923-01,IFIT3,0.1252
TCGA-IB-7886-01,IFIT3,1.4778
TCGA-IB-7893-01,IFIT3,0.8024
TCGA-IB-7651-01,IFIT3,2.3414
TCGA-2J-AAB6-01,IFIT3,1.8172
TCGA-IB-7646-01,IFIT3,1.8428
TCGA-HZ-8637-01,IFIT3,1.3503
TCGA-HV-A7OP-01,IFITM1,1.2244
TCGA-2L-AAQL-01,IFITM1,-0.2478
TCGA-2J-AABV-01,IFITM1,0.5027
TCGA-HV-AA8X-01,IFITM1,1.1588
TCGA-FB-AAQ0-01,IFITM1,1.2297
TCGA-3A-A9J0-01,IFITM1,-0.5319
TCGA-FB-AAQ1-01,IFITM1,0.2716
TCGA-HZ-A8P1-01,IFITM1,-1.3766
TCGA-3A-A9I5-01,IFITM1,-0.4321
TCGA-US-A779-01,IFITM1,-1.5906
TCGA-FB-AAQ6-01,IFITM1,0.9174
TCGA-HZ-A8P0-01,IFITM1,0.0469
TCGA-3A-A9IJ-01,IFITM1,-2.1798
TCGA-3A-A9IR-01,IFITM1,-2.302
TCGA-LB-A8F3-01,IFITM1,-0.323
TCGA-LB-A7SX-01,IFITM1,0.981
TCGA-3E-AAAZ-01,IFITM1,-1.1488
TCGA-2L-AAQM-01,IFITM1,-0.5792
TCGA-FB-AAPQ-01,IFITM1,-0.7643
TCGA-US-A77G-01,IFITM1,-0.7757
TCGA-2J-AABO-01,IFITM1,-0.7697
TCGA-FB-AAQ3-01,IFITM1,2.4781
TCGA-HV-A5A6-01,IFITM1,1.2324
TCGA-2L-AAQE-01,IFITM1,1.9902
TCGA-FB-AAPU-01,IFITM1,-2.4528
TCGA-3A-A9IN-01,IFITM1,-1.0336
TCGA-2L-AAQJ-01,IFITM1,-0.5151
TCGA-HZ-8001-01,IFITM1,0.901
TCGA-RL-AAAS-01,IFITM1,0.5859
TCGA-HZ-A9TJ-01,IFITM1,-0.2853
TCGA-2J-AABA-01,IFITM1,-0.5798
TCGA-HZ-A77P-01,IFITM1,-0.2442
